Interaction_ID,Timestamp,User_ID,Interaction_Type,Product_ID,Product_Name,Quantity
2727,2023-12-07 04:15:14.723447,27,add_to_cart,4,Camera,4
2728,2023-12-07 04:15:14.723447,28,add_to_cart,2,Smartphone,4
2729,2023-12-07 04:15:14.723447,29,add_to_cart,2,Smartphone,1
2730,2023-12-07 04:15:14.723447,30,add_to_cart,47,Cushions,3
2731,2023-12-07 04:15:14.723447,31,add_to_cart,7,Jeans,1
2732,2023-12-07 04:15:14.723447,32,add_to_cart,30,Plant,4
2733,2023-12-07 04:15:14.723447,33,add_to_cart,1,Laptop,1
2734,2023-12-07 04:15:14.723447,34,add_to_cart,19,Coffee Maker,1
2735,2023-12-07 04:15:14.723447,35,add_to_cart,33,Sweater,1
2736,2023-12-07 04:15:14.723447,36,add_to_cart,19,Coffee Maker,1
2737,2023-12-07 04:15:14.723447,37,add_to_cart,37,Air Purifier,4
2738,2023-12-07 04:15:14.723447,38,add_to_cart,16,Refrigerator,1
2739,2023-12-07 04:15:14.723447,39,add_to_cart,47,Cushions,3
2740,2023-12-07 04:15:14.723447,40,add_to_cart,6,T-Shirt,2
2741,2023-12-07 04:15:14.723447,41,add_to_cart,1,Laptop,1
2742,2023-12-07 04:15:14.723447,42,add_to_cart,15,Art Supplies,3
2743,2023-12-07 04:15:14.723447,43,add_to_cart,30,Plant,2
2744,2023-12-07 04:15:14.723447,44,add_to_cart,50,Sleeping Bag,4
2745,2023-12-07 04:15:14.723447,45,add_to_cart,37,Air Purifier,2
2746,2023-12-07 04:15:14.723447,46,add_to_cart,21,Running Shoes,3
2747,2023-12-07 04:15:14.723447,47,add_to_cart,18,Blender,1
2748,2023-12-07 04:15:14.723447,48,add_to_cart,45,Wall Clock,4
2749,2023-12-07 04:15:14.723447,49,add_to_cart,7,Jeans,1
2750,2023-12-07 04:15:14.723447,50,add_to_cart,29,Yoga Mat,1
2751,2023-12-07 04:15:14.723447,51,add_to_cart,15,Art Supplies,4
2752,2023-12-07 04:15:14.723447,52,add_to_cart,5,Television,1
2753,2023-12-07 04:15:14.723447,53,add_to_cart,43,Dumbbells,2
2754,2023-12-07 04:15:14.723447,54,add_to_cart,47,Cushions,4
2755,2023-12-07 04:15:14.723447,55,add_to_cart,28,Water Bottle,1
2756,2023-12-07 04:15:14.723447,56,add_to_cart,44,Candles,1
2757,2023-12-07 04:15:14.723447,57,add_to_cart,48,Hiking Boots,2
2758,2023-12-07 04:15:14.723447,58,add_to_cart,22,Backpack,1
2759,2023-12-07 04:15:14.723447,59,add_to_cart,30,Plant,1
2760,2023-12-07 04:15:14.723447,60,add_to_cart,31,Handbag,1
2761,2023-12-07 04:15:14.723447,61,add_to_cart,10,Jacket,1
2762,2023-12-07 04:15:14.723447,62,add_to_cart,12,E-reader,2
2763,2023-12-07 04:15:14.723447,63,add_to_cart,34,Watch,1
2764,2023-12-07 04:15:14.723447,64,add_to_cart,36,Vacuum Cleaner,2
2765,2023-12-07 04:15:14.723447,65,add_to_cart,21,Running Shoes,1
2766,2023-12-07 04:15:14.723447,66,add_to_cart,29,Yoga Mat,3
2767,2023-12-07 04:15:14.723447,67,add_to_cart,41,Printed Books,2
2768,2023-12-07 04:15:14.723447,68,add_to_cart,11,Book,4
2769,2023-12-07 04:15:14.723447,69,add_to_cart,11,Book,4
2770,2023-12-07 04:15:14.723447,70,add_to_cart,29,Yoga Mat,3
2771,2023-12-07 04:15:14.723447,71,add_to_cart,32,Wallet,4
2772,2023-12-07 04:15:14.723447,72,add_to_cart,14,Pen,3
2773,2023-12-07 04:15:14.723447,73,add_to_cart,33,Sweater,4
2774,2023-12-07 04:15:14.723447,74,add_to_cart,43,Dumbbells,1
2775,2023-12-07 04:15:14.723447,75,add_to_cart,5,Television,1
2776,2023-12-07 04:15:14.723447,76,add_to_cart,5,Television,3
2777,2023-12-07 04:15:14.723447,77,add_to_cart,18,Blender,2
2778,2023-12-07 04:15:14.723447,78,add_to_cart,21,Running Shoes,1
2779,2023-12-07 04:15:14.723447,79,add_to_cart,30,Plant,3
2780,2023-12-07 04:15:14.723447,80,add_to_cart,18,Blender,2
2781,2023-12-07 04:15:14.723447,81,add_to_cart,40,Curtains,1
2782,2023-12-07 04:15:14.723447,82,add_to_cart,42,Cookware Set,2
2783,2023-12-07 04:15:14.723447,83,add_to_cart,18,Blender,1
2784,2023-12-07 04:15:14.723447,84,add_to_cart,18,Blender,4
2785,2023-12-07 04:15:14.723447,85,add_to_cart,9,Dress,2
2786,2023-12-07 04:15:14.723447,86,add_to_cart,2,Smartphone,3
2787,2023-12-07 04:15:14.723447,87,add_to_cart,5,Television,3
2788,2023-12-07 04:15:14.723447,88,add_to_cart,13,Notebook,3
2789,2023-12-07 04:15:14.723447,89,add_to_cart,9,Dress,2
2790,2023-12-07 04:15:14.723447,90,add_to_cart,9,Dress,3
2791,2023-12-07 04:15:14.723447,91,add_to_cart,14,Pen,3
2792,2023-12-07 04:15:14.723447,92,add_to_cart,11,Book,2
2793,2023-12-07 04:15:14.723447,93,add_to_cart,39,Pillow,3
2794,2023-12-07 04:15:14.723447,94,add_to_cart,6,T-Shirt,4
2795,2023-12-07 04:15:14.723447,95,add_to_cart,42,Cookware Set,4
2796,2023-12-07 04:15:14.723447,96,add_to_cart,8,Sneakers,4
2797,2023-12-07 04:15:14.723447,97,add_to_cart,39,Pillow,1
2798,2023-12-07 04:15:14.723447,98,add_to_cart,9,Dress,3
2799,2023-12-07 04:15:14.723447,99,add_to_cart,23,Guitar,2
2800,2023-12-07 04:15:14.723447,100,add_to_cart,42,Cookware Set,2
