Interaction_ID,Timestamp,User_ID,Interaction_Type,Product_ID,Product_Name,Quantity,Payment_Method
184,2023-12-07 03:49:11.269091,84,purchase,2,Smartphone,4,PayPal
185,2023-12-07 03:49:11.269091,85,purchase,37,Air Purifier,1,PayPal
186,2023-12-07 03:49:11.269091,86,purchase,36,Vacuum Cleaner,4,Credit Card
187,2023-12-07 03:49:11.269091,87,purchase,46,Sculpture,2,Debit Card
188,2023-12-07 03:49:11.269091,88,purchase,16,Refrigerator,1,PayPal
189,2023-12-07 03:49:11.269091,89,purchase,45,Wall Clock,1,PayPal
190,2023-12-07 03:49:11.269091,90,purchase,9,Dress,1,Debit Card
191,2023-12-07 03:49:11.269091,91,purchase,14,Pen,2,PayPal
192,2023-12-07 03:49:11.269091,92,purchase,26,Watch,2,Debit Card
193,2023-12-07 03:49:11.269091,93,purchase,42,Cookware Set,2,Debit Card
194,2023-12-07 03:49:11.269091,94,purchase,5,Television,1,PayPal
195,2023-12-07 03:49:11.269091,95,purchase,46,Sculpture,4,Credit Card
196,2023-12-07 03:49:11.269091,96,purchase,46,Sculpture,2,PayPal
197,2023-12-07 03:49:11.269091,97,purchase,43,Dumbbells,4,Credit Card
198,2023-12-07 03:49:11.269091,98,purchase,40,Curtains,4,PayPal
199,2023-12-07 03:49:11.269091,99,purchase,30,Plant,1,Debit Card
200,2023-12-07 03:49:11.269091,100,purchase,41,Printed Books,2,Credit Card
