Interaction_ID,Timestamp,User_ID,Interaction_Type,Product_ID,Product_Name,Quantity,Payment_Method
959,2023-12-07 03:57:12.356170,59,purchase,31,Handbag,4,PayPal
960,2023-12-07 03:57:12.356170,60,purchase,12,E-reader,3,PayPal
961,2023-12-07 03:57:12.356170,61,purchase,46,Sculpture,2,PayPal
962,2023-12-07 03:57:12.356170,62,purchase,10,Jacket,4,Debit Card
963,2023-12-07 03:57:12.356170,63,purchase,24,Fitness Tracker,4,Debit Card
964,2023-12-07 03:57:12.356170,64,purchase,25,Desk Chair,2,Debit Card
965,2023-12-07 03:57:12.356170,65,purchase,8,Sneakers,3,Debit Card
966,2023-12-07 03:57:12.356170,66,purchase,47,Cushions,3,Credit Card
967,2023-12-07 03:57:12.356170,67,purchase,28,Water Bottle,1,PayPal
968,2023-12-07 03:57:12.356170,68,purchase,42,Cookware Set,3,Debit Card
969,2023-12-07 03:57:12.356170,69,purchase,17,Microwave,1,Credit Card
970,2023-12-07 03:57:12.356170,70,purchase,39,Pillow,3,Debit Card
971,2023-12-07 03:57:12.356170,71,purchase,8,Sneakers,3,Debit Card
972,2023-12-07 03:57:12.356170,72,purchase,30,Plant,1,Credit Card
973,2023-12-07 03:57:12.356170,73,purchase,31,Handbag,4,PayPal
974,2023-12-07 03:57:12.356170,74,purchase,31,Handbag,4,Debit Card
975,2023-12-07 03:57:12.356170,75,purchase,35,Umbrella,4,Credit Card
976,2023-12-07 03:57:12.356170,76,purchase,8,Sneakers,3,Credit Card
977,2023-12-07 03:57:12.356170,77,purchase,35,Umbrella,2,Credit Card
978,2023-12-07 03:57:12.356170,78,purchase,33,Sweater,3,Credit Card
979,2023-12-07 03:57:12.356170,79,purchase,40,Curtains,4,Credit Card
980,2023-12-07 03:57:12.356170,80,purchase,8,Sneakers,4,Credit Card
981,2023-12-07 03:57:12.356170,81,purchase,42,Cookware Set,2,Debit Card
982,2023-12-07 03:57:12.356170,82,purchase,35,Umbrella,4,Debit Card
983,2023-12-07 03:57:12.356170,83,purchase,12,E-reader,2,PayPal
984,2023-12-07 03:57:12.356170,84,purchase,17,Microwave,1,Debit Card
985,2023-12-07 03:57:12.356170,85,purchase,50,Sleeping Bag,3,PayPal
986,2023-12-07 03:57:12.356170,86,purchase,47,Cushions,3,Credit Card
987,2023-12-07 03:57:12.356170,87,purchase,26,Watch,1,Credit Card
988,2023-12-07 03:57:12.356170,88,purchase,7,Jeans,2,PayPal
989,2023-12-07 03:57:12.356170,89,purchase,3,Headphones,2,Debit Card
990,2023-12-07 03:57:12.356170,90,purchase,15,Art Supplies,3,Debit Card
991,2023-12-07 03:57:12.356170,91,purchase,49,Camping Tent,2,Debit Card
992,2023-12-07 03:57:12.356170,92,purchase,39,Pillow,3,Credit Card
993,2023-12-07 03:57:12.356170,93,purchase,41,Printed Books,3,PayPal
994,2023-12-07 03:57:12.356170,94,purchase,32,Wallet,1,Debit Card
995,2023-12-07 03:57:12.356170,95,purchase,11,Book,3,Debit Card
996,2023-12-07 03:57:12.356170,96,purchase,18,Blender,3,PayPal
997,2023-12-07 03:57:12.356170,97,purchase,7,Jeans,4,Debit Card
998,2023-12-07 03:57:12.356170,98,purchase,23,Guitar,2,Debit Card
999,2023-12-07 03:57:12.356170,99,purchase,40,Curtains,4,Debit Card
1000,2023-12-07 03:57:12.356170,100,purchase,20,Toaster,3,Debit Card
