Interaction_ID,Timestamp,User_ID,Interaction_Type,Product_ID,Product_Name,Quantity,Payment_Method
1562,2023-12-07 04:03:13.157771,62,purchase,7,Jeans,3,Credit Card
1563,2023-12-07 04:03:13.157771,63,purchase,49,Camping Tent,3,PayPal
1564,2023-12-07 04:03:13.157771,64,purchase,19,Coffee Maker,1,PayPal
1565,2023-12-07 04:03:13.157771,65,purchase,11,Book,4,PayPal
1566,2023-12-07 04:03:13.157771,66,purchase,28,Water Bottle,2,Credit Card
1567,2023-12-07 04:03:13.157771,67,purchase,33,Sweater,4,Debit Card
1568,2023-12-07 04:03:13.157771,68,purchase,50,Sleeping Bag,3,PayPal
1569,2023-12-07 04:03:13.157771,69,purchase,50,Sleeping Bag,2,PayPal
1570,2023-12-07 04:03:13.157771,70,purchase,31,Handbag,4,PayPal
1571,2023-12-07 04:03:13.157771,71,purchase,34,Watch,1,Debit Card
1572,2023-12-07 04:03:13.157771,72,purchase,38,Bed Sheets,3,PayPal
1573,2023-12-07 04:03:13.157771,73,purchase,11,Book,4,Debit Card
1574,2023-12-07 04:03:13.157771,74,purchase,44,Candles,3,PayPal
1575,2023-12-07 04:03:13.157771,75,purchase,45,Wall Clock,3,Credit Card
1576,2023-12-07 04:03:13.157771,76,purchase,50,Sleeping Bag,1,Debit Card
1577,2023-12-07 04:03:13.157771,77,purchase,46,Sculpture,4,Debit Card
1578,2023-12-07 04:03:13.157771,78,purchase,14,Pen,3,Credit Card
1579,2023-12-07 04:03:13.157771,79,purchase,12,E-reader,4,Debit Card
1580,2023-12-07 04:03:13.157771,80,purchase,11,Book,4,PayPal
1581,2023-12-07 04:03:13.157771,81,purchase,30,Plant,2,Credit Card
1582,2023-12-07 04:03:13.157771,82,purchase,39,Pillow,4,PayPal
1583,2023-12-07 04:03:13.157771,83,purchase,49,Camping Tent,3,PayPal
1584,2023-12-07 04:03:13.157771,84,purchase,45,Wall Clock,1,Debit Card
1585,2023-12-07 04:03:13.157771,85,purchase,38,Bed Sheets,4,PayPal
1586,2023-12-07 04:03:13.157771,86,purchase,50,Sleeping Bag,2,Credit Card
1587,2023-12-07 04:03:13.157771,87,purchase,32,Wallet,2,Credit Card
1588,2023-12-07 04:03:13.157771,88,purchase,43,Dumbbells,1,PayPal
1589,2023-12-07 04:03:13.157771,89,purchase,35,Umbrella,1,PayPal
1590,2023-12-07 04:03:13.157771,90,purchase,6,T-Shirt,3,PayPal
1591,2023-12-07 04:03:13.157771,91,purchase,17,Microwave,2,Debit Card
1592,2023-12-07 04:03:13.157771,92,purchase,19,Coffee Maker,1,Credit Card
1593,2023-12-07 04:03:13.157771,93,purchase,46,Sculpture,3,Credit Card
1594,2023-12-07 04:03:13.157771,94,purchase,17,Microwave,4,PayPal
1595,2023-12-07 04:03:13.157771,95,purchase,9,Dress,3,PayPal
1596,2023-12-07 04:03:13.157771,96,purchase,11,Book,2,Debit Card
1597,2023-12-07 04:03:13.157771,97,purchase,49,Camping Tent,2,PayPal
1598,2023-12-07 04:03:13.157771,98,purchase,34,Watch,3,Debit Card
1599,2023-12-07 04:03:13.157771,99,purchase,34,Watch,2,PayPal
1600,2023-12-07 04:03:13.157771,100,purchase,41,Printed Books,1,Debit Card
