Interaction_ID,Timestamp,User_ID,Interaction_Type,Product_ID,Product_Name,Quantity,Payment_Method
1454,2023-12-07 04:02:13.003711,54,purchase,27,Sunglasses,3,Credit Card
1455,2023-12-07 04:02:13.003711,55,purchase,45,Wall Clock,2,Credit Card
1456,2023-12-07 04:02:13.003711,56,purchase,36,Vacuum Cleaner,1,Debit Card
1457,2023-12-07 04:02:13.003711,57,purchase,50,Sleeping Bag,2,PayPal
1458,2023-12-07 04:02:13.003711,58,purchase,46,Sculpture,1,Debit Card
1459,2023-12-07 04:02:13.003711,59,purchase,24,Fitness Tracker,1,Credit Card
1460,2023-12-07 04:02:13.003711,60,purchase,42,Cookware Set,3,Debit Card
1461,2023-12-07 04:02:13.003711,61,purchase,27,Sunglasses,4,Credit Card
1462,2023-12-07 04:02:13.003711,62,purchase,22,Backpack,2,Debit Card
1463,2023-12-07 04:02:13.003711,63,purchase,39,Pillow,4,PayPal
1464,2023-12-07 04:02:13.003711,64,purchase,32,Wallet,1,Credit Card
1465,2023-12-07 04:02:13.003711,65,purchase,21,Running Shoes,2,Credit Card
1466,2023-12-07 04:02:13.003711,66,purchase,49,Camping Tent,1,PayPal
1467,2023-12-07 04:02:13.003711,67,purchase,19,Coffee Maker,2,Credit Card
1468,2023-12-07 04:02:13.003711,68,purchase,10,Jacket,1,Debit Card
1469,2023-12-07 04:02:13.003711,69,purchase,20,Toaster,4,Debit Card
1470,2023-12-07 04:02:13.003711,70,purchase,20,Toaster,4,PayPal
1471,2023-12-07 04:02:13.003711,71,purchase,3,Headphones,1,PayPal
1472,2023-12-07 04:02:13.003711,72,purchase,5,Television,4,Credit Card
1473,2023-12-07 04:02:13.003711,73,purchase,10,Jacket,1,Debit Card
1474,2023-12-07 04:02:13.003711,74,purchase,9,Dress,4,PayPal
1475,2023-12-07 04:02:13.003711,75,purchase,18,Blender,4,Debit Card
1476,2023-12-07 04:02:13.003711,76,purchase,35,Umbrella,3,Credit Card
1477,2023-12-07 04:02:13.003711,77,purchase,14,Pen,1,Credit Card
1478,2023-12-07 04:02:13.003711,78,purchase,1,Laptop,3,Credit Card
1479,2023-12-07 04:02:13.003711,79,purchase,45,Wall Clock,2,PayPal
1480,2023-12-07 04:02:13.003711,80,purchase,3,Headphones,2,Credit Card
1481,2023-12-07 04:02:13.003711,81,purchase,10,Jacket,1,Debit Card
1482,2023-12-07 04:02:13.003711,82,purchase,10,Jacket,3,PayPal
1483,2023-12-07 04:02:13.003711,83,purchase,8,Sneakers,4,PayPal
1484,2023-12-07 04:02:13.003711,84,purchase,36,Vacuum Cleaner,1,PayPal
1485,2023-12-07 04:02:13.003711,85,purchase,6,T-Shirt,1,PayPal
1486,2023-12-07 04:02:13.003711,86,purchase,42,Cookware Set,2,Credit Card
1487,2023-12-07 04:02:13.003711,87,purchase,16,Refrigerator,2,Debit Card
1488,2023-12-07 04:02:13.003711,88,purchase,4,Camera,3,Credit Card
1489,2023-12-07 04:02:13.003711,89,purchase,8,Sneakers,2,Credit Card
1490,2023-12-07 04:02:13.003711,90,purchase,5,Television,1,Credit Card
1491,2023-12-07 04:02:13.003711,91,purchase,19,Coffee Maker,1,Credit Card
1492,2023-12-07 04:02:13.003711,92,purchase,39,Pillow,2,Debit Card
1493,2023-12-07 04:02:13.003711,93,purchase,29,Yoga Mat,3,Credit Card
1494,2023-12-07 04:02:13.003711,94,purchase,5,Television,2,Credit Card
1495,2023-12-07 04:02:13.003711,95,purchase,49,Camping Tent,2,Credit Card
1496,2023-12-07 04:02:13.003711,96,purchase,5,Television,3,Debit Card
1497,2023-12-07 04:02:13.003711,97,purchase,35,Umbrella,1,Debit Card
1498,2023-12-07 04:02:13.003711,98,purchase,28,Water Bottle,1,PayPal
1499,2023-12-07 04:02:13.003711,99,purchase,39,Pillow,1,PayPal
1500,2023-12-07 04:02:13.003711,100,purchase,35,Umbrella,3,Credit Card
