Interaction_ID,Timestamp,User_ID,Interaction_Type,Product_ID,Product_Name,Quantity
1240,2023-12-07 04:00:12.715244,40,add_to_cart,10,Jacket,4
1241,2023-12-07 04:00:12.715244,41,add_to_cart,22,Backpack,2
1242,2023-12-07 04:00:12.715244,42,add_to_cart,15,Art Supplies,4
1243,2023-12-07 04:00:12.715244,43,add_to_cart,24,Fitness Tracker,1
1244,2023-12-07 04:00:12.715244,44,add_to_cart,38,Bed Sheets,1
1245,2023-12-07 04:00:12.715244,45,add_to_cart,44,Candles,1
1246,2023-12-07 04:00:12.715244,46,add_to_cart,12,E-reader,2
1247,2023-12-07 04:00:12.715244,47,add_to_cart,49,Camping Tent,1
1248,2023-12-07 04:00:12.715244,48,add_to_cart,45,Wall Clock,3
1249,2023-12-07 04:00:12.715244,49,add_to_cart,35,Umbrella,4
1250,2023-12-07 04:00:12.715244,50,add_to_cart,46,Sculpture,2
1251,2023-12-07 04:00:12.715244,51,add_to_cart,21,Running Shoes,3
1252,2023-12-07 04:00:12.715244,52,add_to_cart,14,Pen,3
1253,2023-12-07 04:00:12.715244,53,add_to_cart,36,Vacuum Cleaner,1
1254,2023-12-07 04:00:12.715244,54,add_to_cart,6,T-Shirt,1
1255,2023-12-07 04:00:12.715244,55,add_to_cart,35,Umbrella,2
1256,2023-12-07 04:00:12.715244,56,add_to_cart,38,Bed Sheets,4
1257,2023-12-07 04:00:12.715244,57,add_to_cart,21,Running Shoes,3
1258,2023-12-07 04:00:12.715244,58,add_to_cart,16,Refrigerator,2
1259,2023-12-07 04:00:12.715244,59,add_to_cart,50,Sleeping Bag,2
1260,2023-12-07 04:00:12.715244,60,add_to_cart,33,Sweater,1
1261,2023-12-07 04:00:12.715244,61,add_to_cart,27,Sunglasses,2
1262,2023-12-07 04:00:12.715244,62,add_to_cart,39,Pillow,2
1263,2023-12-07 04:00:12.715244,63,add_to_cart,34,Watch,2
1264,2023-12-07 04:00:12.715244,64,add_to_cart,12,E-reader,2
1265,2023-12-07 04:00:12.715244,65,add_to_cart,49,Camping Tent,3
1266,2023-12-07 04:00:12.715244,66,add_to_cart,44,Candles,1
1267,2023-12-07 04:00:12.715244,67,add_to_cart,7,Jeans,3
1268,2023-12-07 04:00:12.715244,68,add_to_cart,33,Sweater,3
1269,2023-12-07 04:00:12.715244,69,add_to_cart,29,Yoga Mat,3
1270,2023-12-07 04:00:12.715244,70,add_to_cart,28,Water Bottle,4
1271,2023-12-07 04:00:12.715244,71,add_to_cart,40,Curtains,3
1272,2023-12-07 04:00:12.715244,72,add_to_cart,33,Sweater,1
1273,2023-12-07 04:00:12.715244,73,add_to_cart,11,Book,3
1274,2023-12-07 04:00:12.715244,74,add_to_cart,10,Jacket,4
1275,2023-12-07 04:00:12.715244,75,add_to_cart,33,Sweater,4
1276,2023-12-07 04:00:12.715244,76,add_to_cart,25,Desk Chair,1
1277,2023-12-07 04:00:12.715244,77,add_to_cart,38,Bed Sheets,4
1278,2023-12-07 04:00:12.715244,78,add_to_cart,20,Toaster,1
1279,2023-12-07 04:00:12.715244,79,add_to_cart,34,Watch,3
1280,2023-12-07 04:00:12.715244,80,add_to_cart,45,Wall Clock,3
1281,2023-12-07 04:00:12.715244,81,add_to_cart,38,Bed Sheets,1
1282,2023-12-07 04:00:12.715244,82,add_to_cart,44,Candles,1
1283,2023-12-07 04:00:12.715244,83,add_to_cart,24,Fitness Tracker,1
1284,2023-12-07 04:00:12.715244,84,add_to_cart,8,Sneakers,3
1285,2023-12-07 04:00:12.715244,85,add_to_cart,29,Yoga Mat,4
1286,2023-12-07 04:00:12.715244,86,add_to_cart,20,Toaster,1
1287,2023-12-07 04:00:12.715244,87,add_to_cart,41,Printed Books,2
1288,2023-12-07 04:00:12.715244,88,add_to_cart,4,Camera,1
1289,2023-12-07 04:00:12.715244,89,add_to_cart,29,Yoga Mat,1
1290,2023-12-07 04:00:12.715244,90,add_to_cart,16,Refrigerator,1
1291,2023-12-07 04:00:12.715244,91,add_to_cart,17,Microwave,3
1292,2023-12-07 04:00:12.715244,92,add_to_cart,35,Umbrella,1
1293,2023-12-07 04:00:12.715244,93,add_to_cart,50,Sleeping Bag,2
1294,2023-12-07 04:00:12.715244,94,add_to_cart,40,Curtains,4
1295,2023-12-07 04:00:12.715244,95,add_to_cart,22,Backpack,3
1296,2023-12-07 04:00:12.715244,96,add_to_cart,45,Wall Clock,1
1297,2023-12-07 04:00:12.715244,97,add_to_cart,22,Backpack,2
1298,2023-12-07 04:00:12.715244,98,add_to_cart,25,Desk Chair,3
1299,2023-12-07 04:00:12.715244,99,add_to_cart,12,E-reader,3
1300,2023-12-07 04:00:12.715244,100,add_to_cart,47,Cushions,1
