Interaction_ID,Timestamp,User_ID,Interaction_Type,Product_ID,Product_Name
2235,2023-12-07 04:10:14.114365,35,product_view,27,Sunglasses
2236,2023-12-07 04:10:14.114365,36,product_view,40,Curtains
2237,2023-12-07 04:10:14.114365,37,product_view,24,Fitness Tracker
2238,2023-12-07 04:10:14.114365,38,product_view,17,Microwave
2239,2023-12-07 04:10:14.114365,39,product_view,3,Headphones
2240,2023-12-07 04:10:14.114365,40,product_view,27,Sunglasses
2241,2023-12-07 04:10:14.114365,41,product_view,32,Wallet
2242,2023-12-07 04:10:14.114365,42,product_view,7,Jeans
2243,2023-12-07 04:10:14.114365,43,product_view,29,Yoga Mat
2244,2023-12-07 04:10:14.114365,44,product_view,42,Cookware Set
2245,2023-12-07 04:10:14.114365,45,product_view,9,Dress
2246,2023-12-07 04:10:14.114365,46,product_view,24,Fitness Tracker
2247,2023-12-07 04:10:14.114365,47,product_view,14,Pen
2248,2023-12-07 04:10:14.114365,48,product_view,39,Pillow
2249,2023-12-07 04:10:14.114365,49,product_view,38,Bed Sheets
2250,2023-12-07 04:10:14.114365,50,product_view,38,Bed Sheets
2251,2023-12-07 04:10:14.114365,51,product_view,44,Candles
2252,2023-12-07 04:10:14.114365,52,product_view,48,Hiking Boots
2253,2023-12-07 04:10:14.114365,53,product_view,18,Blender
2254,2023-12-07 04:10:14.114365,54,product_view,37,Air Purifier
2255,2023-12-07 04:10:14.114365,55,product_view,15,Art Supplies
2256,2023-12-07 04:10:14.114365,56,product_view,4,Camera
2257,2023-12-07 04:10:14.114365,57,product_view,28,Water Bottle
2258,2023-12-07 04:10:14.114365,58,product_view,15,Art Supplies
2259,2023-12-07 04:10:14.114365,59,product_view,12,E-reader
2260,2023-12-07 04:10:14.114365,60,product_view,31,Handbag
2261,2023-12-07 04:10:14.114365,61,product_view,30,Plant
2262,2023-12-07 04:10:14.114365,62,product_view,42,Cookware Set
2263,2023-12-07 04:10:14.114365,63,product_view,29,Yoga Mat
2264,2023-12-07 04:10:14.114365,64,product_view,36,Vacuum Cleaner
2265,2023-12-07 04:10:14.114365,65,product_view,11,Book
2266,2023-12-07 04:10:14.114365,66,product_view,16,Refrigerator
2267,2023-12-07 04:10:14.114365,67,product_view,9,Dress
2268,2023-12-07 04:10:14.114365,68,product_view,43,Dumbbells
2269,2023-12-07 04:10:14.114365,69,product_view,43,Dumbbells
2270,2023-12-07 04:10:14.114365,70,product_view,39,Pillow
2271,2023-12-07 04:10:14.114365,71,product_view,15,Art Supplies
2272,2023-12-07 04:10:14.114365,72,product_view,8,Sneakers
2273,2023-12-07 04:10:14.114365,73,product_view,18,Blender
2274,2023-12-07 04:10:14.114365,74,product_view,27,Sunglasses
2275,2023-12-07 04:10:14.114365,75,product_view,50,Sleeping Bag
2276,2023-12-07 04:10:14.114365,76,product_view,49,Camping Tent
2277,2023-12-07 04:10:14.114365,77,product_view,37,Air Purifier
2278,2023-12-07 04:10:14.114365,78,product_view,49,Camping Tent
2279,2023-12-07 04:10:14.114365,79,product_view,41,Printed Books
2280,2023-12-07 04:10:14.114365,80,product_view,48,Hiking Boots
2281,2023-12-07 04:10:14.114365,81,product_view,22,Backpack
2282,2023-12-07 04:10:14.114365,82,product_view,46,Sculpture
2283,2023-12-07 04:10:14.114365,83,product_view,36,Vacuum Cleaner
2284,2023-12-07 04:10:14.114365,84,product_view,50,Sleeping Bag
2285,2023-12-07 04:10:14.114365,85,product_view,4,Camera
2286,2023-12-07 04:10:14.114365,86,product_view,46,Sculpture
2287,2023-12-07 04:10:14.114365,87,product_view,49,Camping Tent
2288,2023-12-07 04:10:14.114365,88,product_view,22,Backpack
2289,2023-12-07 04:10:14.114365,89,product_view,24,Fitness Tracker
2290,2023-12-07 04:10:14.114365,90,product_view,19,Coffee Maker
2291,2023-12-07 04:10:14.114365,91,product_view,9,Dress
2292,2023-12-07 04:10:14.114365,92,product_view,11,Book
2293,2023-12-07 04:10:14.114365,93,product_view,46,Sculpture
2294,2023-12-07 04:10:14.114365,94,product_view,9,Dress
2295,2023-12-07 04:10:14.114365,95,product_view,11,Book
2296,2023-12-07 04:10:14.114365,96,product_view,16,Refrigerator
2297,2023-12-07 04:10:14.114365,97,product_view,1,Laptop
2298,2023-12-07 04:10:14.114365,98,product_view,7,Jeans
2299,2023-12-07 04:10:14.114365,99,product_view,49,Camping Tent
2300,2023-12-07 04:10:14.114365,100,product_view,19,Coffee Maker
