Interaction_ID,Timestamp,User_ID,Interaction_Type,Product_ID,Product_Name,Quantity
1931,2023-12-07 04:07:13.697879,31,add_to_cart,36,Vacuum Cleaner,2
1932,2023-12-07 04:07:13.697879,32,add_to_cart,6,T-Shirt,3
1933,2023-12-07 04:07:13.697879,33,add_to_cart,4,Camera,1
1934,2023-12-07 04:07:13.697879,34,add_to_cart,24,Fitness Tracker,1
1935,2023-12-07 04:07:13.697879,35,add_to_cart,3,Headphones,1
1936,2023-12-07 04:07:13.697879,36,add_to_cart,2,Smartphone,1
1937,2023-12-07 04:07:13.697879,37,add_to_cart,5,Television,2
1938,2023-12-07 04:07:13.697879,38,add_to_cart,9,Dress,1
1939,2023-12-07 04:07:13.697879,39,add_to_cart,9,Dress,1
1940,2023-12-07 04:07:13.697879,40,add_to_cart,1,Laptop,4
1941,2023-12-07 04:07:13.697879,41,add_to_cart,22,Backpack,4
1942,2023-12-07 04:07:13.697879,42,add_to_cart,28,Water Bottle,1
1943,2023-12-07 04:07:13.697879,43,add_to_cart,7,Jeans,1
1944,2023-12-07 04:07:13.697879,44,add_to_cart,48,Hiking Boots,1
1945,2023-12-07 04:07:13.697879,45,add_to_cart,48,Hiking Boots,4
1946,2023-12-07 04:07:13.697879,46,add_to_cart,37,Air Purifier,4
1947,2023-12-07 04:07:13.697879,47,add_to_cart,12,E-reader,2
1948,2023-12-07 04:07:13.697879,48,add_to_cart,48,Hiking Boots,2
1949,2023-12-07 04:07:13.697879,49,add_to_cart,22,Backpack,1
1950,2023-12-07 04:07:13.697879,50,add_to_cart,30,Plant,4
1951,2023-12-07 04:07:13.697879,51,add_to_cart,9,Dress,1
1952,2023-12-07 04:07:13.697879,52,add_to_cart,8,Sneakers,1
1953,2023-12-07 04:07:13.697879,53,add_to_cart,29,Yoga Mat,3
1954,2023-12-07 04:07:13.697879,54,add_to_cart,34,Watch,1
1955,2023-12-07 04:07:13.697879,55,add_to_cart,1,Laptop,2
1956,2023-12-07 04:07:13.697879,56,add_to_cart,45,Wall Clock,1
1957,2023-12-07 04:07:13.697879,57,add_to_cart,31,Handbag,4
1958,2023-12-07 04:07:13.697879,58,add_to_cart,36,Vacuum Cleaner,2
1959,2023-12-07 04:07:13.697879,59,add_to_cart,26,Watch,3
1960,2023-12-07 04:07:13.697879,60,add_to_cart,46,Sculpture,4
1961,2023-12-07 04:07:13.697879,61,add_to_cart,46,Sculpture,1
1962,2023-12-07 04:07:13.697879,62,add_to_cart,12,E-reader,3
1963,2023-12-07 04:07:13.697879,63,add_to_cart,8,Sneakers,1
1964,2023-12-07 04:07:13.697879,64,add_to_cart,21,Running Shoes,2
1965,2023-12-07 04:07:13.697879,65,add_to_cart,5,Television,1
1966,2023-12-07 04:07:13.697879,66,add_to_cart,45,Wall Clock,2
1967,2023-12-07 04:07:13.697879,67,add_to_cart,1,Laptop,4
1968,2023-12-07 04:07:13.697879,68,add_to_cart,12,E-reader,1
1969,2023-12-07 04:07:13.697879,69,add_to_cart,32,Wallet,4
1970,2023-12-07 04:07:13.697879,70,add_to_cart,26,Watch,4
1971,2023-12-07 04:07:13.697879,71,add_to_cart,26,Watch,4
1972,2023-12-07 04:07:13.697879,72,add_to_cart,27,Sunglasses,1
1973,2023-12-07 04:07:13.697879,73,add_to_cart,10,Jacket,1
1974,2023-12-07 04:07:13.697879,74,add_to_cart,28,Water Bottle,3
1975,2023-12-07 04:07:13.697879,75,add_to_cart,2,Smartphone,2
1976,2023-12-07 04:07:13.697879,76,add_to_cart,31,Handbag,3
1977,2023-12-07 04:07:13.697879,77,add_to_cart,48,Hiking Boots,3
1978,2023-12-07 04:07:13.697879,78,add_to_cart,43,Dumbbells,1
1979,2023-12-07 04:07:13.697879,79,add_to_cart,39,Pillow,3
1980,2023-12-07 04:07:13.697879,80,add_to_cart,24,Fitness Tracker,3
1981,2023-12-07 04:07:13.697879,81,add_to_cart,41,Printed Books,2
1982,2023-12-07 04:07:13.697879,82,add_to_cart,36,Vacuum Cleaner,1
1983,2023-12-07 04:07:13.697879,83,add_to_cart,27,Sunglasses,3
1984,2023-12-07 04:07:13.697879,84,add_to_cart,10,Jacket,4
1985,2023-12-07 04:07:13.697879,85,add_to_cart,47,Cushions,3
1986,2023-12-07 04:07:13.697879,86,add_to_cart,4,Camera,1
1987,2023-12-07 04:07:13.697879,87,add_to_cart,8,Sneakers,4
1988,2023-12-07 04:07:13.697879,88,add_to_cart,28,Water Bottle,2
1989,2023-12-07 04:07:13.697879,89,add_to_cart,37,Air Purifier,4
1990,2023-12-07 04:07:13.697879,90,add_to_cart,2,Smartphone,4
1991,2023-12-07 04:07:13.697879,91,add_to_cart,26,Watch,2
1992,2023-12-07 04:07:13.697879,92,add_to_cart,5,Television,4
1993,2023-12-07 04:07:13.697879,93,add_to_cart,41,Printed Books,2
1994,2023-12-07 04:07:13.697879,94,add_to_cart,24,Fitness Tracker,1
1995,2023-12-07 04:07:13.697879,95,add_to_cart,36,Vacuum Cleaner,3
1996,2023-12-07 04:07:13.697879,96,add_to_cart,27,Sunglasses,1
1997,2023-12-07 04:07:13.697879,97,add_to_cart,20,Toaster,1
1998,2023-12-07 04:07:13.697879,98,add_to_cart,38,Bed Sheets,4
1999,2023-12-07 04:07:13.697879,99,add_to_cart,27,Sunglasses,4
2000,2023-12-07 04:07:13.697879,100,add_to_cart,27,Sunglasses,1
