Interaction_ID,Timestamp,User_ID,Interaction_Type,Product_ID,Product_Name,Quantity,Payment_Method
1768,2023-12-07 04:05:13.398333,68,purchase,48,Hiking Boots,3,Debit Card
1769,2023-12-07 04:05:13.398333,69,purchase,4,Camera,1,PayPal
1770,2023-12-07 04:05:13.398333,70,purchase,34,Watch,4,Credit Card
1771,2023-12-07 04:05:13.398333,71,purchase,3,Headphones,2,Credit Card
1772,2023-12-07 04:05:13.398333,72,purchase,26,Watch,2,Debit Card
1773,2023-12-07 04:05:13.398333,73,purchase,12,E-reader,1,Debit Card
1774,2023-12-07 04:05:13.398333,74,purchase,22,Backpack,3,Debit Card
1775,2023-12-07 04:05:13.398333,75,purchase,47,Cushions,1,Debit Card
1776,2023-12-07 04:05:13.398333,76,purchase,10,Jacket,3,Credit Card
1777,2023-12-07 04:05:13.398333,77,purchase,6,T-Shirt,1,PayPal
1778,2023-12-07 04:05:13.398333,78,purchase,10,Jacket,1,PayPal
1779,2023-12-07 04:05:13.398333,79,purchase,32,Wallet,2,Credit Card
1780,2023-12-07 04:05:13.398333,80,purchase,2,Smartphone,2,Credit Card
1781,2023-12-07 04:05:13.398333,81,purchase,30,Plant,4,Credit Card
1782,2023-12-07 04:05:13.398333,82,purchase,48,Hiking Boots,1,Credit Card
1783,2023-12-07 04:05:13.398333,83,purchase,43,Dumbbells,1,Debit Card
1784,2023-12-07 04:05:13.398333,84,purchase,6,T-Shirt,2,PayPal
1785,2023-12-07 04:05:13.398333,85,purchase,36,Vacuum Cleaner,4,PayPal
1786,2023-12-07 04:05:13.398333,86,purchase,23,Guitar,4,Debit Card
1787,2023-12-07 04:05:13.398333,87,purchase,3,Headphones,4,Credit Card
1788,2023-12-07 04:05:13.398333,88,purchase,46,Sculpture,3,Credit Card
1789,2023-12-07 04:05:13.398333,89,purchase,22,Backpack,3,Credit Card
1790,2023-12-07 04:05:13.398333,90,purchase,38,Bed Sheets,1,Debit Card
1791,2023-12-07 04:05:13.398333,91,purchase,11,Book,4,Debit Card
1792,2023-12-07 04:05:13.398333,92,purchase,27,Sunglasses,3,Debit Card
1793,2023-12-07 04:05:13.398333,93,purchase,32,Wallet,2,PayPal
1794,2023-12-07 04:05:13.398333,94,purchase,42,Cookware Set,1,Credit Card
1795,2023-12-07 04:05:13.398333,95,purchase,34,Watch,4,Debit Card
1796,2023-12-07 04:05:13.398333,96,purchase,1,Laptop,1,PayPal
1797,2023-12-07 04:05:13.398333,97,purchase,31,Handbag,3,Debit Card
1798,2023-12-07 04:05:13.398333,98,purchase,41,Printed Books,4,Credit Card
1799,2023-12-07 04:05:13.398333,99,purchase,28,Water Bottle,2,Debit Card
1800,2023-12-07 04:05:13.398333,100,purchase,18,Blender,2,Credit Card
