Interaction_ID,Timestamp,User_ID,Interaction_Type,Product_ID,Product_Name,Quantity
2948,2023-12-07 04:17:14.983240,48,add_to_cart,23,Guitar,4
2949,2023-12-07 04:17:14.983240,49,add_to_cart,23,Guitar,1
2950,2023-12-07 04:17:14.983240,50,add_to_cart,1,Laptop,4
2951,2023-12-07 04:17:14.983240,51,add_to_cart,9,Dress,1
2952,2023-12-07 04:17:14.983240,52,add_to_cart,6,T-Shirt,4
2953,2023-12-07 04:17:14.983240,53,add_to_cart,48,Hiking Boots,1
2954,2023-12-07 04:17:14.983240,54,add_to_cart,19,Coffee Maker,2
2955,2023-12-07 04:17:14.983240,55,add_to_cart,31,Handbag,3
2956,2023-12-07 04:17:14.983240,56,add_to_cart,3,Headphones,4
2957,2023-12-07 04:17:14.983240,57,add_to_cart,40,Curtains,3
2958,2023-12-07 04:17:14.983240,58,add_to_cart,39,Pillow,1
2959,2023-12-07 04:17:14.983240,59,add_to_cart,21,Running Shoes,1
2960,2023-12-07 04:17:14.983240,60,add_to_cart,24,Fitness Tracker,4
2961,2023-12-07 04:17:14.983240,61,add_to_cart,21,Running Shoes,4
2962,2023-12-07 04:17:14.983240,62,add_to_cart,43,Dumbbells,2
2963,2023-12-07 04:17:14.983240,63,add_to_cart,20,Toaster,4
2964,2023-12-07 04:17:14.983240,64,add_to_cart,37,Air Purifier,1
2965,2023-12-07 04:17:14.983240,65,add_to_cart,6,T-Shirt,2
2966,2023-12-07 04:17:14.983240,66,add_to_cart,10,Jacket,1
2967,2023-12-07 04:17:14.983240,67,add_to_cart,24,Fitness Tracker,4
2968,2023-12-07 04:17:14.983240,68,add_to_cart,35,Umbrella,3
2969,2023-12-07 04:17:14.983240,69,add_to_cart,26,Watch,3
2970,2023-12-07 04:17:14.983240,70,add_to_cart,30,Plant,2
2971,2023-12-07 04:17:14.983240,71,add_to_cart,17,Microwave,3
2972,2023-12-07 04:17:14.983240,72,add_to_cart,16,Refrigerator,3
2973,2023-12-07 04:17:14.983240,73,add_to_cart,15,Art Supplies,4
2974,2023-12-07 04:17:14.983240,74,add_to_cart,41,Printed Books,3
2975,2023-12-07 04:17:14.983240,75,add_to_cart,25,Desk Chair,1
2976,2023-12-07 04:17:14.983240,76,add_to_cart,23,Guitar,3
2977,2023-12-07 04:17:14.983240,77,add_to_cart,16,Refrigerator,1
2978,2023-12-07 04:17:14.983240,78,add_to_cart,35,Umbrella,3
2979,2023-12-07 04:17:14.983240,79,add_to_cart,22,Backpack,4
2980,2023-12-07 04:17:14.983240,80,add_to_cart,21,Running Shoes,3
2981,2023-12-07 04:17:14.983240,81,add_to_cart,3,Headphones,3
2982,2023-12-07 04:17:14.983240,82,add_to_cart,20,Toaster,1
2983,2023-12-07 04:17:14.983240,83,add_to_cart,19,Coffee Maker,4
2984,2023-12-07 04:17:14.983240,84,add_to_cart,7,Jeans,4
2985,2023-12-07 04:17:14.983240,85,add_to_cart,22,Backpack,2
2986,2023-12-07 04:17:14.983240,86,add_to_cart,38,Bed Sheets,2
2987,2023-12-07 04:17:14.983240,87,add_to_cart,43,Dumbbells,4
2988,2023-12-07 04:17:14.983240,88,add_to_cart,22,Backpack,2
2989,2023-12-07 04:17:14.983240,89,add_to_cart,2,Smartphone,4
2990,2023-12-07 04:17:14.983240,90,add_to_cart,44,Candles,1
2991,2023-12-07 04:17:14.983240,91,add_to_cart,5,Television,2
2992,2023-12-07 04:17:14.983240,92,add_to_cart,11,Book,3
2993,2023-12-07 04:17:14.983240,93,add_to_cart,45,Wall Clock,3
2994,2023-12-07 04:17:14.983240,94,add_to_cart,45,Wall Clock,1
2995,2023-12-07 04:17:14.983240,95,add_to_cart,36,Vacuum Cleaner,4
2996,2023-12-07 04:17:14.983240,96,add_to_cart,39,Pillow,1
2997,2023-12-07 04:17:14.983240,97,add_to_cart,46,Sculpture,2
2998,2023-12-07 04:17:14.983240,98,add_to_cart,32,Wallet,1
2999,2023-12-07 04:17:14.983240,99,add_to_cart,44,Candles,2
3000,2023-12-07 04:17:14.983240,100,add_to_cart,40,Curtains,1
