Interaction_ID,Timestamp,User_ID,Interaction_Type,Product_ID,Search_Query
546,2023-12-07 03:53:11.825359,46,product_search,-,electronics
547,2023-12-07 03:53:11.825359,47,product_search,-,phone
548,2023-12-07 03:53:11.825359,48,product_search,-,laptop
549,2023-12-07 03:53:11.825359,49,product_search,-,laptop
550,2023-12-07 03:53:11.825359,50,product_search,-,shoes
551,2023-12-07 03:53:11.825359,51,product_search,-,phone
552,2023-12-07 03:53:11.825359,52,product_search,-,laptop
553,2023-12-07 03:53:11.825359,53,product_search,-,clothing
554,2023-12-07 03:53:11.825359,54,product_search,-,shoes
555,2023-12-07 03:53:11.825359,55,product_search,-,clothing
556,2023-12-07 03:53:11.825359,56,product_search,-,electronics
557,2023-12-07 03:53:11.825359,57,product_search,-,electronics
558,2023-12-07 03:53:11.825359,58,product_search,-,electronics
559,2023-12-07 03:53:11.825359,59,product_search,-,laptop
560,2023-12-07 03:53:11.825359,60,product_search,-,phone
561,2023-12-07 03:53:11.825359,61,product_search,-,phone
562,2023-12-07 03:53:11.825359,62,product_search,-,clothing
563,2023-12-07 03:53:11.825359,63,product_search,-,shoes
564,2023-12-07 03:53:11.825359,64,product_search,-,electronics
565,2023-12-07 03:53:11.825359,65,product_search,-,phone
566,2023-12-07 03:53:11.825359,66,product_search,-,phone
567,2023-12-07 03:53:11.825359,67,product_search,-,laptop
568,2023-12-07 03:53:11.825359,68,product_search,-,shoes
569,2023-12-07 03:53:11.825359,69,product_search,-,phone
570,2023-12-07 03:53:11.825359,70,product_search,-,electronics
571,2023-12-07 03:53:11.825359,71,product_search,-,shoes
572,2023-12-07 03:53:11.825359,72,product_search,-,shoes
573,2023-12-07 03:53:11.825359,73,product_search,-,shoes
574,2023-12-07 03:53:11.825359,74,product_search,-,shoes
575,2023-12-07 03:53:11.825359,75,product_search,-,electronics
576,2023-12-07 03:53:11.825359,76,product_search,-,clothing
577,2023-12-07 03:53:11.825359,77,product_search,-,laptop
578,2023-12-07 03:53:11.825359,78,product_search,-,phone
579,2023-12-07 03:53:11.825359,79,product_search,-,phone
580,2023-12-07 03:53:11.825359,80,product_search,-,clothing
581,2023-12-07 03:53:11.825359,81,product_search,-,clothing
582,2023-12-07 03:53:11.825359,82,product_search,-,shoes
583,2023-12-07 03:53:11.825359,83,product_search,-,shoes
584,2023-12-07 03:53:11.825359,84,product_search,-,phone
585,2023-12-07 03:53:11.825359,85,product_search,-,clothing
586,2023-12-07 03:53:11.825359,86,product_search,-,phone
587,2023-12-07 03:53:11.825359,87,product_search,-,shoes
588,2023-12-07 03:53:11.825359,88,product_search,-,laptop
589,2023-12-07 03:53:11.825359,89,product_search,-,clothing
590,2023-12-07 03:53:11.825359,90,product_search,-,clothing
591,2023-12-07 03:53:11.825359,91,product_search,-,clothing
592,2023-12-07 03:53:11.825359,92,product_search,-,electronics
593,2023-12-07 03:53:11.825359,93,product_search,-,shoes
594,2023-12-07 03:53:11.825359,94,product_search,-,shoes
595,2023-12-07 03:53:11.825359,95,product_search,-,electronics
596,2023-12-07 03:53:11.825359,96,product_search,-,electronics
597,2023-12-07 03:53:11.825359,97,product_search,-,shoes
598,2023-12-07 03:53:11.825359,98,product_search,-,laptop
599,2023-12-07 03:53:11.825359,99,product_search,-,shoes
600,2023-12-07 03:53:11.825359,100,product_search,-,clothing
